"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","imported_at","match_type","match_value","prescore","score","genus"
"Argulus funduli","Argulus funduli",4,"National Center for Biotechnology Information","a310eba3-8442-5bd7-8c72-dc2e473b69ce","Argulus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Crustacea|Oligostraca|Ichthyostraca|Branchiura|Arguloida|Argulidae|Argulus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|superclass|class|subclass|order|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6657|2172819|2172820|6838|6839|6840|179104","179104",0,"2024-01-09T22:12:12Z","6","Could only match genus","1|0|0",0.75,"Argulus"
"Argyra angustata","Argyra angustata",4,"National Center for Biotechnology Information","8a883e7b-f816-53d7-9f7e-29a1e100f952","Argyra","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Brachycera|Muscomorpha|Eremoneura|Empidoidea|Dolichopodidae|Diaphorinae|Argyra","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|clade|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7203|43733|480118|50672|92558|92571|377521","377521",0,"2024-01-09T22:20:24Z","6","Could only match genus","1|0|0",0.75,"Argyra"
"Argyresthia apicimaculella","Argyresthia apicimaculella",4,"National Center for Biotechnology Information","a87d0814-030a-5b19-b032-7a9a645e5fbd","Argyresthia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Yponomeutoidea|Argyresthiidae|Argyresthia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|parvorder|clade|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|37582|572717|572706","572706",0,"2024-01-09T22:28:12Z","6","Could only match genus","1|0|0",0.75,"Argyresthia"
"Argyria nivalis","Argyria nivalis",4,"National Center for Biotechnology Information","ff3cfd5f-6f37-5ca4-80bb-4a120c3fd33b","Argyria","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Obtectomera|Pyraloidea|Crambidae|Crambinae|Argyria","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|parvorder|clade|clade|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|104431|37573|268499|40081|1098703","1098703",0,"2024-01-09T22:44:36Z","6","Could only match genus","1|0|0",0.75,"Argyria"
"Aricidea finitima","Aricidea finitima",4,"National Center for Biotechnology Information","109e969f-7407-59c8-9f62-4956b2fc1af0","Aricidea","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Annelida|Polychaeta|Sedentaria|Scolecida|Paraonidae|Aricidea","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|infraclass|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6340|6341|105389|105387|251440|273016","273016",0,"2024-01-09T22:16:12Z","6","Could only match genus","1|0|0",0.75,"Aricidea"
"Aristostomias lunifer","Aristostomias lunifer",4,"National Center for Biotechnology Information","8cbdfa42-fc82-5366-83be-0aaecd3e5bba","Aristostomias","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Stomiati|Stomiiformes|Stomiidae|Malacosteinae|Aristostomias","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|class|subclass|infraclass|clade||cohort|clade|order|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|7898|186623|41665|32443|1489341|186625|1489388|1489798|48438|123351|76131|319439","319439",0,"2024-01-09T22:17:59Z","6","Could only match genus","1|0|0",0.75,"Aristostomias"
"Aristotelia absconditella","Aristotelia absconditella",4,"National Center for Biotechnology Information","3691530e-c16b-5243-9ac2-f6cae3381352","Aristotelia","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae||Gunneridae|Pentapetalae|||Oxalidales|Elaeocarpaceae|Aristotelia","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|class|clade|clade|clade|clade|clade|clade|order|family|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|3398|1437183|71240|91827|1437201|71275|91835|71243|26000|138854","138854",0,"2024-01-09T22:10:27Z","6","Could only match genus","1|0|0",0.75,"Aristotelia"
"Aroga epigaeella","Aroga epigaeella",4,"National Center for Biotechnology Information","a1780f83-819b-5e95-94f5-81abb54a336d","Aroga","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Amphiesmenoptera|Lepidoptera|Glossata|Neolepidoptera|Heteroneura|Ditrysia|Gelechioidea|Gelechiidae|Gelechiinae|Aroga","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|superorder|order|suborder|infraorder|parvorder|clade|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|85604|7088|41191|41196|41197|37567|37581|32434|347697|1178186","1178186",0,"2024-01-09T22:47:31Z","6","Could only match genus","1|0|0",0.75,"Aroga"
"Arotes amoenus","Arotes amoenus",4,"National Center for Biotechnology Information","fbecd449-a937-5459-ae73-0ca59e8fd6c2","Arotes","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Hymenoptera|Apocrita|Ichneumonoidea|Ichneumonidae|Acaenitinae|Arotes","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7399|7400|7401|7408|65178|524789","524789",0,"2024-01-09T22:26:25Z","6","Could only match genus","1|0|0",0.75,"Arotes"
"Arphia sulphurea","Arphia sulphurea",4,"National Center for Biotechnology Information","cb7a877b-efe6-5377-91dc-fb3da402a1be","Arphia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Polyneoptera|Orthoptera|Caelifera|Acrididea|Acridomorpha|Acridoidea|Acrididae|Oedipodinae|Arphia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder||superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33341|6993|7001|1955150|70910|92621|7002|27549|37246","37246",0,"2024-01-09T22:06:02Z","6","Could only match genus","1|0|0",0.75,"Arphia"
"Artemisina arcigera","Artemisina arcigera",4,"National Center for Biotechnology Information","b716cab4-0955-56d6-b4e8-eb841e10b040","Artemisina","|Eukaryota|Opisthokonta|Metazoa|Porifera|Demospongiae|Heteroscleromorpha|Poecilosclerida|Microcionidae|Artemisina","|superkingdom|clade|kingdom|phylum|class|subclass|order|family|genus","131567|2759|33154|33208|6040|6042|1779146|27925|27926|458315","458315",0,"2024-01-09T22:23:48Z","6","Could only match genus","1|0|0",0.75,"Artemisina"
"Arthonia albofuscescens","Arthonia albofuscescens",4,"National Center for Biotechnology Information","a5150d79-a9d1-52a6-a063-7bd8e1970685","Arthonia","|Eukaryota|Opisthokonta|Fungi|Dikarya|Ascomycota||Pezizomycotina|||Arthoniomycetes|Arthoniales|Arthoniaceae|Arthonia","|superkingdom|clade|kingdom|subkingdom|phylum|clade|subphylum|clade|clade|class|order|family|genus","131567|2759|33154|4751|451864|4890|716545|147538|716546|715962|147539|39677|39678|39679","39679",0,"2024-01-09T22:06:12Z","6","Could only match genus","1|0|0",0.75,"Arthonia"
"Arthrodesmus bifidus","Arthrodesmus bifidus",4,"National Center for Biotechnology Information","9bb55df2-5fc5-5e84-987d-c9c5631e3441","Arthrodesmus","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Zygnemophyceae|Zygnematophycidae|Desmidiales|Desmidiaceae|Arthrodesmus","|superkingdom|kingdom|phylum|subphylum|class|subclass|order|family|genus","131567|2759|33090|35493|131221|131209|2684882|131210|31314|238754","238754",0,"2024-01-09T22:14:42Z","6","Could only match genus","1|0|0",0.75,"Arthrodesmus"
"Ascidia callosa","Ascidia callosa",4,"National Center for Biotechnology Information","67ef4142-9496-570e-bda6-a771e8e2e6d8","Ascidia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Tunicata|Ascidiacea|Phlebobranchia|Ascidiidae|Ascidia","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|class|order|family|genus","131567|2759|33154|33208|6072|33213|33511|7711|7712|7713|7716|30274|30275","30275",0,"2024-01-09T22:05:47Z","6","Could only match genus","1|0|0",0.75,"Ascidia"
"Ascomorpha hyalina","Ascomorpha hyalina",4,"National Center for Biotechnology Information","872011a9-afa2-5c35-9656-328063eccf82","Ascomorpha","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Gnathifera|Rotifera|Eurotatoria|Monogononta|Pseudotrocha|Ploima|Gastropidae|Ascomorpha","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|2697496|10190|2816136|10191|1709201|84394|360653|360654","360654",0,"2024-01-09T22:19:43Z","6","Could only match genus","1|0|0",0.75,"Ascomorpha"
"Asconema foliatum","Asconema foliatum",4,"National Center for Biotechnology Information","25e875e3-7221-5abd-989e-b649dbcb5d59","Asconema","|Eukaryota|Opisthokonta|Metazoa|Porifera|Hexactinellida|Hexasterophora|Lyssacinosida|Rossellidae|Asconema","|superkingdom|clade|kingdom|phylum|class|subclass|order|family|genus","131567|2759|33154|33208|6040|60882|60883|60884|60885|1909189","1909189",0,"2024-01-09T23:16:27Z","6","Could only match genus","1|0|0",0.75,"Asconema"
"Asemum australe","Asemum australe",4,"National Center for Biotechnology Information","40835b76-3612-5ca9-880b-8bb31b020ba2","Asemum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Aseminae|Asemini|Asemum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|71528|34667|131588|294798|131589","131589",0,"2024-01-09T22:10:11Z","6","Could only match genus","1|0|0",0.75,"Asemum"
"Asindulum coxale","Asindulum coxale",4,"National Center for Biotechnology Information","4f26ee1c-7a06-5eed-ba40-c2f30cc91433","Asindulum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Bibionomorpha|Sciaroidea|Keroplatidae|Keroplatinae|Asindulum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43784|41830|58254|58257|608711","608711",0,"2024-01-09T22:29:16Z","6","Could only match genus","1|0|0",0.75,"Asindulum"
"Aspelta aper","Aspelta aper",4,"National Center for Biotechnology Information","e79e1868-f0b4-5e22-9f20-8c78330d20c9","Aspelta","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Gnathifera|Rotifera|Eurotatoria|Monogononta|Pseudotrocha|Ploima|Dicranophoridae|Aspelta","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|2697496|10190|2816136|10191|1709201|84394|360657|2739594","2739594",0,"2024-01-09T23:49:14Z","6","Could only match genus","1|0|0",0.75,"Aspelta"
"Asphondylia antennariae","Asphondylia antennariae",4,"National Center for Biotechnology Information","b89c50e5-afa8-592c-accf-21b98fd03ffb","Asphondylia","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Diptera|Nematocera|Bibionomorpha|Sciaroidea|Cecidomyiidae|Cecidomyiinae|Asphondyliidi|Asphondyliini|Asphondylia","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily||tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7147|7148|43784|41830|33406|43793|153011|153010|153012","153012",0,"2024-01-09T22:11:04Z","6","Could only match genus","1|0|0",0.75,"Asphondylia"
"Asplanchna herrickii","Asplanchna herrickii",4,"National Center for Biotechnology Information","562c7326-2faa-51de-a45f-e94e0d33eadc","Asplanchna","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Gnathifera|Rotifera|Eurotatoria|Monogononta|Pseudotrocha|Ploima|Asplanchnidae|Asplanchna","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|2697496|10190|2816136|10191|1709201|84394|84395|84396","84396",0,"2024-01-09T22:08:10Z","6","Could only match genus","1|0|0",0.75,"Asplanchna"
"Asplanchnopus hyalinus","Asplanchnopus hyalinus",4,"National Center for Biotechnology Information","dc6e0b35-c485-596a-8438-f2f4952f8cb0","Asplanchnopus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Gnathifera|Rotifera|Eurotatoria|Monogononta|Pseudotrocha|Ploima|Asplanchnidae|Asplanchnopus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|2697496|10190|2816136|10191|1709201|84394|84395|338267","338267",0,"2024-01-09T22:18:49Z","6","Could only match genus","1|0|0",0.75,"Asplanchnopus"
"Astarte acuticostata","Astarte acuticostata",4,"National Center for Biotechnology Information","7f26779c-e33b-593e-8ffe-4f7fb8da8eca","Astarte","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Archiheterodonta|Carditida|Crassatelloidea|Astartidae|Astarte","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|superorder|order|superfamily|family|genus","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735336|2899605|278203|278202|98290","98290",0,"2024-01-09T22:08:43Z","6","Could only match genus","1|0|0",0.75,"Astarte"
"Astartiella bahusiensis","Astartiella bahusiensis",4,"National Center for Biotechnology Information","93ffa54e-5b74-532d-bd32-af3c9a04891f","Astartiella","|Eukaryota|Sar|Stramenopiles|Ochrophyta|Bacillariophyta|Bacillariophyceae|Bacillariophycidae|Naviculales|Stauroneidaceae|Astartiella","|superkingdom|clade|clade|clade|phylum|class|clade|order|family|genus","131567|2759|2698737|33634|2696291|2836|33849|33850|38748|265582|1880622","1880622",0,"2024-01-09T23:15:15Z","6","Could only match genus","1|0|0",0.75,"Astartiella"
"Aster ferox","Aster ferox",4,"National Center for Biotechnology Information","c980b29d-9d8f-5256-b0a2-3be9520e8149","Aster","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae||Gunneridae|Pentapetalae|||Asterales|Asteraceae|Asteroideae|Astereae|Australasian lineages|Asterinae|Aster","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|class|clade|clade|clade|clade|clade|clade|order|family|subfamily|tribe|clade|subtribe|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|3398|1437183|71240|91827|1437201|71274|91882|4209|4210|102804|102809|886583|2841720|41479","41479",0,"2024-01-09T22:06:14Z","6","Could only match genus","1|0|0",0.75,"Aster"
"Astragalus elegans","Astragalus elegans",4,"National Center for Biotechnology Information","66a67e86-ef72-5cb2-a8c4-0389666ef3b3","Astragalus","|Eukaryota|Viridiplantae|Streptophyta|Streptophytina|Embryophyta|Tracheophyta|Euphyllophyta|Spermatophyta|Magnoliopsida|Mesangiospermae||Gunneridae|Pentapetalae|||Fabales|Fabaceae|Papilionoideae|||Hologalegina||Galegeae|Astragalus","|superkingdom|kingdom|phylum|subphylum|clade|clade|clade|clade|class|clade|clade|clade|clade|clade|clade|order|family|subfamily|clade|clade|clade|clade|tribe|genus","131567|2759|33090|35493|131221|3193|58023|78536|58024|3398|1437183|71240|91827|1437201|71275|91835|72025|3803|3814|2231393|2231382|2233838|2233839|163728|20400","20400",0,"2024-01-09T22:05:42Z","6","Could only match genus","1|0|0",0.75,"Astragalus"
"Astronesthes lampara","Astronesthes lampara",4,"National Center for Biotechnology Information","b0f6c35e-06ac-5e3c-aace-d8b51270d1d3","Astronesthes","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Actinopterygii|Actinopteri|Neopterygii|Teleostei|Osteoglossocephalai|Clupeocephala|Euteleosteomorpha|Stomiati|Stomiiformes|Stomiidae|Astronesthinae|Astronesthes","|superkingdom|clade|kingdom|clade|clade|clade|phylum|subphylum|clade|clade|clade|clade|superclass|class|subclass|infraclass|clade||cohort|clade|order|family|subfamily|genus","131567|2759|33154|33208|6072|33213|33511|7711|89593|7742|7776|117570|117571|7898|186623|41665|32443|1489341|186625|1489388|1489798|48438|123351|473356|700624","700624",0,"2024-01-09T22:32:16Z","6","Could only match genus","1|0|0",0.75,"Astronesthes"
"Astylopsis guttata","Astylopsis guttata",4,"National Center for Biotechnology Information","e72382a8-8600-5d9a-b921-9a153ab08dee","Astylopsis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Mandibulata|Pancrustacea|Hexapoda|Insecta|Dicondylia|Pterygota|Neoptera|Endopterygota|Coleoptera|Polyphaga|Cucujiformia|Chrysomeloidea|Cerambycidae|Lamiinae|Acanthocinini|Astylopsis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|clade|clade|subphylum|class|clade|subclass|infraclass|cohort|order|suborder|infraorder|superfamily|family|subfamily|tribe|genus","131567|2759|33154|33208|6072|33213|33317|1206794|88770|6656|197563|197562|6960|50557|85512|7496|33340|33392|7041|41084|41088|71528|34667|79514|185370|1709647","1709647",0,"2024-01-09T23:08:28Z","6","Could only match genus","1|0|0",0.75,"Astylopsis"
